103.8511796,1.2825183,,True,
103.8510697,1.2821885,,True,
103.8478001,1.2770051,,True,
103.8474943,1.2767369,,True,
103.847151,1.2765331,,True,
103.8467924,1.2763419,EW15 Tanjong Pagar,True,2,1
103.8467379,1.2764151,,True,
103.8461478,1.2763347,,True,
103.8447155,1.2763937,,True,
103.84353,1.2766029,,True,
103.8426288,1.27693,,True,
103.8422372,1.2773108,,True,
103.8419153,1.2776755,,True,
103.8414003,1.2784478,,True,
103.8410302,1.2791181,,True,
103.8406707,1.280121,,True,
103.8405286,1.2804053,,True,
103.8403221,1.2806681,,True,
103.8390568,1.2814559,EW16 Outram Park,True,3,1
103.8400216,1.2809577,,True,
103.8357838,1.283548,,True,
103.8350113,1.2841755,,True,
103.8346143,1.2844759,,True,
103.8338794,1.2854144,,True,
103.833705,1.2856584,,True,
103.8335495,1.2858622,,True,
103.8333403,1.2860472,,True,
103.8330452,1.2861438,,True,
103.8283272,1.285999,,True,
103.827823,1.2860204,,True,
103.8270314,1.2861264,EW17 Tiong Bahru,True,2,1
103.8271417,1.2861062,,True,
103.8254412,1.2864924,,True,
103.8247062,1.2868088,,True,
103.8235738,1.2876673,,True,
103.8227584,1.2883377,,True,
103.8222112,1.2885951,,True,
103.821487,1.2886809,,True,
103.8196094,1.2887828,,True,
103.8190945,1.2888204,,False,
103.8185634,1.2888847,,False,
103.8180001,1.289051,,False,
103.8167982,1.2896415,EW18 Redhill,False,3,1
103.8159563,1.2900485,,False,
103.815511,1.2902309,,False,
103.8149853,1.2903757,,False,
103.8146313,1.2904507,,False,
103.8099428,1.2912123,,False,
103.8095404,1.2913088,,False,
103.8091542,1.291459,,False,
103.8088484,1.2916306,,False,
103.8085587,1.2918183,,False,
103.807341,1.2929097,,False,
103.8069092,1.2933388,,False,
103.8067241,1.2935828,,False,
103.806539,1.2938456,,False,
103.8059016,1.2948352,EW19 Queenstown,False,2,1
103.8059195,1.2948458,,False,
103.8051631,1.2960873,,False,
